kota_administrasi,kecamatan,kelurahan,rw,tahun,bulan,lama_genangan,tanggal_kejadian,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,ketinggian_air,jumlah_meninggal
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,5,2013,8,10,9,0,0,0,30 - 40 ,0
Jakarta Timur,Kramat Jati,Kramat Jati,,2013,10,10,30,0,0,0,30,0
Jakarta Selatan,Cilandak,Pondok Labu,,2013,10,10,30,0,0,0,25 - 30 ,0
Jakarta Selatan,Pesanggarahan,Ulujami,3,2013,10,10,30,0,0,0,20 - 40 ,0
Jakarta Utara,Penjaringan,Penjaringan,"003, 017",2013,10,10,19,0,0,0,20 - 50 ,0
Jakarta Timur,Jatinegara,Bidara Cina,"003, 005, 007, 011, 014",2013,11,40,"15, 16, 17, 18",0,0,0, 10 - 30 ,0
Jakarta Timur,Makasar,Cipinang Melayu,"003, 004",2013,11,10,8,0,0,0,50 - 70 ,0
Jakarta Timur,Kramat Jati,Batu Ampar,6,2013,11,10,8,0,0,0,50 - 70 ,0
Jakarta Timur,Kramat Jati,Kramat Jati,,2013,11,10,17,0,0,0,50,0
Jakarta Timur,Kramat Jati,Cililitan,,2013,11,10,17,0,0,0,15,0
Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,5,2013,11,10,8,0,0,0,50 - 70 ,0
Jakarta Selatan,Mampang Prapatan,Bangka,,2013,11,10,8,0,0,0,10 - 30 ,0
Jakarta Selatan,Pesanggarahan,Ulujami,"003, 007",2013,11,50,"08, 12, 13, 14, 17",60,0,0,10 - 100 ,0
Jakarta Selatan,Kebayoran Baru,Petogogan,"001, 002, 003",2013,11,10,12,0,0,0,10 - 30 ,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,"001, 005, 008",2013,11,30,"13, 14, 15",0,0,0,10 - 120 ,0
Jakarta Selatan,Kebayoran Lama,Cipulir,10,2013,11,10,14,0,0,0,10,0
Jakarta Barat,Cengkareng,Duri Kosambi,,2013,11,10,14,0,0,0,60 - 80 ,0
Jakarta Barat,Cengkareng,Rawa Buaya,"002, 004, 009",2013,11,10,14,0,0,0,10,0
Jakarta Barat,Kembangan,Kembangan Utara,"001, 002",2013,11,20,"14, 1 5",20,0,0,30 - 80 ,20
Jakarta Timur,Jatinegara,Kampung Melayu,,2014,1,200,"12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31                                         ",180,0,0,30 - 350,0
Jakarta Timur,Jatinegara,Cipinang Muara,,2014,1,130,"12, 13, 14, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31                           ",10,0,0,100 - 150 ,0
Jakarta Timur,Jatinegara,Cipinang Besar Selatan,,2014,1,90,"14, 19, 20, 21, 22, 23, 29, 30, 31                                ",10,0,0,50 - 150 ,0
Jakarta Timur,Kramat Jati,Cawang,,2014,1,170,"12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31 ",90,0,0,50 - 400 ,0
Jakarta Timur,Kramat Jati,Kramat Jati,,2014,1,70,"12, 13, 14, 19, 20, 21, 22 ",60,0,0,50 - 150 ,0
Jakarta Timur,Kramat Jati,Cililitan,,2014,1,190,"12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 ",130,0,0,40 - 250 ,0
Jakarta Timur,Kramat Jati,Dukuh,,2014,1,60,"12, 13, 14, 19, 20, 21 ",0,0,0,50 - 12 ,0
Jakarta Timur,Kramat Jati,Balekambang,,2014,1,100,"14, 19, 20, 21, 22, 23, 24, 25, 26, 27 ",130,0,0,100,0
Jakarta Timur,Cipayung,Lubang Buaya,,2014,1,60,"14, 18, 19, 20, 21, 30 ",30,0,0,50 - 100 ,0
Jakarta Timur,Cipayung,Setu,,2014,1,80,"18, 19, 20, 21, 22, 28, 29, 30",0,0,0, 10 - 50,0
Jakarta Timur,Cipayung,Cilangkap,,2014,1,70,"19, 20, 21, 22, 28. 29, 30",20,0,0,30 - 80 ,0
Jakarta Timur,Cipayung,Bambu Apus,,2014,1,70,"19, 20, 21, 22, 28, 29, 30 ",0,0,0, 10 - 50,0
Jakarta Timur,Cipayung,Pondok Ranggon,,2014,1,70,"19, 20, 21, 22, 28, 29, 30 ",10,0,0,50 - 100 ,0
Jakarta Timur,Ciracas,Kp. Rambutan,,2014,1,30,"28, 29, 30 ",30,0,0,20 - 50 ,0
Jakarta Timur,Ciracas,Cibubur,,2014,1,30,"28, 29, 30 ",0,0,0,30 - 50 ,0
Jakarta Timur,Pasar Rebo,Pekayon,,2014,1,100,"12, 13, 14, 19, 20, 21, 22, 23, 24, 25                            ",20,0,0, 10 - 50 ,0
Jakarta Timur,Pasar Rebo,Gedong,,2014,1,160,"12, 13, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30,31                               ",30,0,0,30 - 200 ,0
Jakarta Timur,Pasar Rebo,Kalisari,,2014,1,40,"14, 19, 20, 21",30,0,0,20 - 50 ,0
Jakarta Timur,Pasar Rebo,Kampung Baru,,2014,1,80,"14, 19, 20, 21, 22, 23, 24, 25",30,0,0, 10 - 50,0
Jakarta Timur,Makasar,Cipinang Melayu,,2014,1,170,"12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31",30,0,0,50 - 215 ,0
Jakarta Timur,Makasar,Makasar,,2014,1,120,"12, 13, 14, 18, 19, 20, 21, 22, 23, 29, 30, 31                        ",60,0,0,30 - 150 ,0
Jakarta Timur,Makasar,Kebon Pala,,2014,1,90,"12, 13, 14, 19, 20, 21, 22, 23, 24",60,0,0,30 - 60 ,0
Jakarta Timur,Makasar,Halim Perdana Kusuma,,2014,1,60,"14, 19, 20, 21, 22, 23 ",50,0,0,80 - 160 ,0
Jakarta Timur,Makasar,Pinang Ranti,,2014,1,60,"14, 19, 20, 21, 22, 23",10,0,0,30 - 120 ,0
Jakarta Timur,Matraman,Kebon Manggis,,2014,1,110,"14, 15, 19, 20, 21, 22, 23, 24, 25, 30, 31            ",60,0,0,10 - 100 ,0
Jakarta Timur,Cakung,Rawa Terate,,2014,1,90,"14, 18, 19, 20, 21, 22, 23, 24,  25",50,0,0,20 - 100 ,0
Jakarta Timur,Cakung,Pengilingan,,2014,1,60,"18, 19, 20, 21, 22, 23",40,0,0,20 - 100 ,0
Jakarta Timur,Cakung,Cakung Barat,,2014,1,100,"14,18, 19, 20, 21, 22, 23, 25, 26, 27               ",30,0,0,50 - 100 ,0
Jakarta Timur,Cakung,Pulo Gebang,,2014,1,80,"18, 19, 20, 21, 22, 23, 24, 25",10,0,0,30 - 100 ,0
Jakarta Timur,Cakung,Cakung Timur,,2014,1,100,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27",30,0,0,20 - 100 ,0
Jakarta Timur,Cakung,Jatinegara,,2014,1,100,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27",0,0,0,30 - 50 ,0
Jakarta Timur,Duren Sawit,Pondok Kelapa,,2014,1,40,"18, 19, 20,  21 ",0,0,0,30 - 40 ,0
Jakarta Timur,Duren Sawit,Pondok Bambu,,2014,1,30,"29, 30, 31",10,0,0,30 - 100 ,0
Jakarta Timur,Pulogadung,Pulogadung,,2014,1,60,"18, 19, 20, 21, 22, 23",0,0,0,50,0
Jakarta Selatan,Pasar Minggu,Kebagusan,,2014,1,30,"12, 13, 14 ",,0,0,70 - 100 ,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,,2014,1,150,"12, 13, 14, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31                        ",80,0,0,70 - 120 ,0
Jakarta Selatan,Pasar Minggu,Jati Padang,,2014,1,30,"29, 30,  31",20,0,0,50 - 100 ,0
Jakarta Selatan,Cilandak,Cilandak Barat,,2014,1,30,"12, 13,  14",0,0,0,100 - 120 ,0
Jakarta Selatan,Cilandak,Pondok Labu,,2014,1,30,"12, 13, 14",0,0,0,100,0
Jakarta Selatan,Pesanggrahan,Ulujami,,2014,1,110,"12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23",10,0,0,120,0
Jakarta Selatan,Pesanggrahan,Bintaro,,2014,1,30,"12, 13, 14",0,0,0,40 - 60 ,0
Jakarta Selatan,Pesanggrahan,Petukangan Selatan,,2014,1,20,"30 , 31",30,0,0, 10 - 40,0
Jakarta Selatan,Tebet,Bukit Duri,,2014,1,180,"12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31",140,0,0,10 - 200 ,0
Jakarta Selatan,Tebet,Kebon Baru,,2014,1,160,"12 , 13, 14, 18, 19, 20, 21, 22, 23, 24, 25, 26 27, 29, 30, 31                     ",70,0,0,10 - 300 ,0
Jakarta Selatan,Tebet,Manggarai,,2014,1,120,"14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 30, 31                ",70,0,0,40 - 200 ,0
Jakarta Selatan,Mampang Prapatan,Bangka,,2014,1,100,"12, 13, 14, 19, 20, 21, 22, 23, 30, 31              ",50,0,0,50 - 100 ,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,,2014,1,10,14,0,0,0,50,0
Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,,2014,1,10,14,0,0,0,50,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,,2014,1,60,"12, 13, 14, 29, 30, 31",0,150,0,75 - 135 ,0
Jakarta Selatan,Kebayoran Lama,Cipulir,,2014,1,70,"14, 19, 20, 21, 22, 23, 24",10,0,0,20 - 150 ,0
Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,,2014,1,50,"19, 20, 21, 22, 23",0,0,0,20,0
Jakarta Selatan,Kebayoran Baru,Petogogan,,2014,1,110,"12, 13, 14, 18, 19, 20, 21, 22, 23, 30, 31            ",30,0,0,150,0
Jakarta Selatan,Kebayoran Baru,Cipete Utara,,2014,1,10,18,0,0,0,20,0
Jakarta Selatan,Pancoran,Rawajati,,2014,1,130,"14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 30,  31               ",70,0,0,15 - 300 ,0
Jakarta Selatan,Pancoran,Pengadegan,,2014,1,130,"14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",80,0,0,30 - 150 ,0
Jakarta Selatan,Pancoran,Kalibata,,2014,1,10,14,0,0,0,30,0
Jakarta Selatan,Pancoran,Cikoko,,2014,1,50,"19, 20, 21, 22, 23",30,0,0,50 - 100 ,0
Jakarta Selatan,Pancoran,Pancoran,,2014,1,10,22,40,0,0,20 - 70,0
Jakarta Selatan,Pancoran,Duren Tiga,,2014,1,50,"19, 20, 21, 22, 23",0,0,0,30 - 60 ,0
Jakarta Selatan,Jagakarsa,Tanjung Barat,,2014,1,70,"19, 20, 21, 22, 23, 24, 25",10,0,0,80 - 100 ,0
Jakarta Selatan,Jagakarsa,Jagakarsa,,2014,1,50,"19, 20, 21, 22, 23",10,0,0,20 - 50 ,0
Jakarta Selatan,Jagakarsa,Srengseng Sawah,,2014,1,50,"19, 20, 21, 22, 23",0,0,0,20,0
Jakarta Selatan,Jagakarsa,Lenteng Agung,,2014,1,60,"19, 20, 21, 22, 23, 24",10,0,0,15 - 50 ,0
Jakarta Selatan,Setiabudi,Karet Semanggi,,2014,1,30,"29, 30, 31",0,0,0,100,0
Jakarta Pusat,Tanah Abang,Petamburan,,2014,1,140,"12, 13, 14, 15,16, 17, 18, 19, 20, 21, 22, 23, 24, 25",150,0,0,50 - 200 ,0
Jakarta Pusat,Tanah Abang,Karet Tengsin,,2014,1,160,"12, 13, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31                      ",40,0,0,35 - 250 ,0
Jakarta Pusat,Kemayoran,Serdang,,2014,1,100,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27",30,0,0,20 - 100 ,0
Jakarta Pusat,Kemayoran,Sumur Batu,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,40 - 50 ,0
Jakarta Pusat,Kemayoran,Utan Panjang,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,20 - 30 ,0
Jakarta Pusat,Kemayoran,Harapan Mulya,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,30 - 50 ,0
Jakarta Pusat,Kemayoran,Kebon Kosong,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,30,0
Jakarta Pusat,Kemayoran,Cempaka Baru,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,30 - 40 ,0
Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,,2014,1,80,"18, 19, 20, 21, 22, 23, 24, 25 ",0,0,0,40,0
Jakarta Pusat,Johar Baru,Galur,,2014,1,20,"12 , 13 ",0,0,0,30,0
Jakarta Barat,Cengkareng,Rawa Buaya,,2014,1,150,"12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26",80,0,0,20 - 150 ,0
Jakarta Barat,Cengkareng,Kapuk,,2014,1,150,"12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",140,0,0, 10 - 70,0
Jakarta Barat,Cengkareng,Cengkareng Timur,,2014,1,20,"14, 15",0,0,0, 5 - 15,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,,2014,1,140,"14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",180,0,0,15 - 150,0
Jakarta Barat,Cengkareng,Duri Kosambi,,2014,1,110,"17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",70,0,0,30 - 70,0
Jakarta Barat,Cengkareng,Cengkareng Barat,,2014,1,110,"17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",90,0,0, 10 - 40,0
Jakarta Barat,Kembangan,Kembangan Utara,,2014,1,90,"16, 17, 18, 19, 20, 21, 22, 23,24",20,0,0,50 - 150 ,0
Jakarta Barat,Kembangan,Kembangan Selatan,,2014,1,10,22,0,0,0,20 - 70 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,,2014,1,30,"22, 23, 24",30,0,0,10 - 150 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,,2014,1,110,"16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26",30,0,0,10 - 100,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,,2014,1,40,"22, 23, 24, 25",10,0,0,30 - 100 ,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,,2014,1,30,"29, 30, 31",30,0,0,30 - 100 ,0
Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,,2014,1,110,"15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26",50,0,0, 10 - 60,0
Jakarta Barat,Grogol Petamburan,Jelambar,,2014,1,60,"17, 18, 19, 20, 21, 22",20,0,0, 10 - 40,0
Jakarta Barat,Grogol Petamburan,Grogol,,2014,1,60,"18, 19, 20, 21, 22, 23",0,0,0,25,0
Jakarta Barat,Grogol Petamburan,Tomang,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,30 - 45 ,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,,2014,1,10,18,0,0,0, 10 - 30,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,,2014,1,40,"19, 20, 21, 22",0,0,0, 10 - 50,0
Jakarta Barat,Grogol Petamburan,Jelambar Baru,,2014,1,60,"18, 19, 20, 21, 22, 23",50,0,0,20 - 60 ,0
Jakarta Barat,Kalideres,Tegal Alur,,2014,1,110,"20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30",120,0,0, 5 - 80,0
Jakarta Barat,Kalideres,Kamal,,2014,1,50,"19, 20, 21, 22, 23",40,0,0,30 - 50 ,0
Jakarta Barat,Tambora,Pekojan,,2014,1,50,"19, 20, 21, 22, 23",0,0,0,30 -60,0
Jakarta Barat,Tambora,Jembatan Lima,,2014,1,10,18,0,0,0, 10 - 20,0
Jakarta Barat,Palmerah,Kota Bambu Selatan,,2014,1,40,"19, 20, 21, 22",10,0,0, 10 - 21,0
Jakarta Barat,Tamansari,Pinangsia,,2014,1,60,"19, 20, 21, 22, 23, 24",0,0,0,20 - 100,0
Jakarta Utara,Penjaringan,Kapuk Muara,,2014,1,120,"16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27",40,0,0,20 - 100 ,0
Jakarta Utara,Penjaringan,Pejagalan,,2014,1,130,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31",30,0,0, 5 - 50,0
Jakarta Utara,Penjaringan,Penjaringan,,2014,1,100,"18, 19, 20, 21, 22, 23, 24, 29, 30, 31",80,0,0, 5 - 50,0
Jakarta Utara,Penjaringan,Kamal Muara,,2014,1,130,"18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31",0,0,0, 10 - 35,0
Jakarta Utara,Penjaringan,Pluit,,2014,1,20,"21, 22",4500,0,0, 10 - 20,0
Jakarta Utara,Pademangan,Pademangan Barat,,2014,1,60,"17, 18, 19, 20, 21, 22",20,0,0, 10 - 50,0
Jakarta Utara,Pademangan,Ancol,,2014,1,30,"19, 20,21",20,0,0,20 - 60 ,0
Jakarta Utara,Kelapa Gading,Pegangsaan dua,,2014,1,80,"17, 18, 19, 20, 21, 22, 23, 24",70,0,0, 10 - 80,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Timur,,2014,1,90,"17, 18, 19, 20, 21, 22, 29, 30, 31",20,0,0,25 - 50 ,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,,2014,1,60,"19, 20, 21, 22, 23, 24",10,0,0,25 - 50 ,0
Jakarta Utara,Tanjung Priok,Tanjung Priok,,2014,1,60,"17, 18, 19, 20, 21, 22",60,0,0, 10 - 40,0
Jakarta Utara,Tanjung Priok,Kebon Bawang,,2014,1,60,"17, 18, 19, 20, 21, 22",60,0,0,15 - 60 ,0
Jakarta Utara,Tanjung Priok,Warakas,,2014,1,50,"18, 19, 20, 21, 22",100,0,0,15 - 85 ,0
Jakarta Utara,Tanjung Priok,Sunter Jaya,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",0,0,0,20 - 30 ,0
Jakarta Utara,Tanjung Priok,Sunter Agung,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,15 - 60 ,0
Jakarta Utara,Tanjung Priok,Papanggo,,2014,1,50,"18, 19, 20, 21, 22",40,0,0, 10 - 30,0
Jakarta Utara,Koja,Rawa Badak Selatan,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",40,0,0,20 - 90 ,0
Jakarta Utara,Koja,Rawa Badak Utara,,2014,1,50,"18, 19, 20, 21, 22",0,0,0,21 - 90 ,0
Jakarta Utara,Koja,Tugu Selatan,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",60,0,0,22 - 90 ,0
Jakarta Utara,Koja,Tugu Utara,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",20,0,0,23 - 90 ,0
Jakarta Utara,Cilincing,Sukapura,,2014,1,30,"18, 23, 24",60,0,0,20 - 90 ,0
Jakarta Utara,Cilincing,Semper Barat,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",80,0,0, 10 - 80,0
Jakarta Utara,Cilincing,Semper Timur,,2014,1,50,"18, 19, 20, 21, 22",60,0,0, 10 - 30,0
Jakarta Utara,Cilincing,Marunda,,2014,1,70,"18, 19, 20, 21, 22, 23, 24",20,0,0,15 - 40 ,0
Jakarta Utara,Cilincing,Rorotan,,2014,1,70,"18, 19, 20, 21, 22, 23, 25",20,0,0,50 - 100 ,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 006, 007, 008",2014,2,210,"01, 02, 03, 04, 05, 06, 07 , 08, 09, 10, 11, 12, 13, 14, 22, 23, 24, 25, 26, 27, 28",180,0,0,30 - 250 ,0
Jakarta Timur,Jatinegara,Cipinang Muara,"001, 002",2014,2,20,"01, 02",10,0,0,50 - 150 ,0
Jakarta Timur,Jatinegara,Cipinang Besar Selatan,13,2014,2,20,"01, 02",0,0,0,50 - 100 ,0
Jakarta Timur,Kramat Jati,Cawang,"001, 002, 003, 005, 008, 012",2014,2,130,"01, 02, 03, 04, 05, 06, 07, 22, 23, 24, 25, 26, 27                    ",80,0,0,50 - 200 ,0
Jakarta Timur,Kramat Jati,Cililitan,"005, 006, 007, 015, 016",2014,2,200,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 22, 23, 24, 25, 26, 27",60,0,0,10 - 200 ,0
Jakarta Timur,Kramat Jati,Balekambang,5,2014,2,40,"03, 04, 05, 06      ",10,0,0, 10 - 30,0
Jakarta Timur,Makasar,Makasar,"004, 005, 006, 007",2014,2,10,1,30,0,0,20 - 100,0
Jakarta Timur,,Cipinang Melayu,"002, 003, 004, 005, 009, 010, 011, 012",2014,2,50,"01, 04, 05, 06, 07",30,0,0,30 - 100 ,0
Jakarta Timur,Ciracas,Rambutan,"003, 005, 006",2014,2,10,22,0,0,0,40 - 75 ,0
Jakarta Timur,Cakung,Pulo Gebang,6,2014,2,10,9,20,0,0,0 - 50 ,0
Jakarta Timur,Matraman,Kebon Manggis,"001, 003, 004",2014,2,10,1,40,0,0,0 - 60 ,0
Jakarta Selatan,Pancoran,Rawajati,"001, 003, 006, 007",2014,2,90,"01, 02, 03, 04, 05, 06, 22, 25, 26",40,0,0,10 - 120 ,0
Jakarta Selatan,Pancoran,Pengadegan,1,2014,2,50,"02, 03, 04, 05, 22",10,0,0,0 - 90 ,0
Jakarta Selatan,Tebet,Bukit Duri,"001, 009, 010, 011, 012",2014,2,150,"01, 02, 03, 04, 05, 06, 07, 08, 09, 22, 23, 24, 25, 26, 27",40,0,0,10 - 150 ,0
Jakarta Selatan,Tebet,Manggarai,"001, 004, 010",2014,2,60,"04, 05, 23, 25, 26, 27",40,0,0,10 - 100 ,0
Jakarta Selatan,Tebet,Kebon Baru,"001, 002, 004, 008, 009, 010",2014,2,90,"01, 03, 04, 05, 09, 23, 24, 25, 26",70,0,0,10 - 110 ,0
Jakarta Selatan,Pesanggrahan,Ulujami,2,2014,2,20,"22, 23",0,0,0,50,0
Jakarta Selatan,Pesanggrahan,Petukangan Selatan,9,2014,2,20,"22, 23",0,0,0,100,0
Jakarta Selatan,Kebayoran Baru,Petogogan,"001, 002, 003",2014,2,120,"03, 04, 05, 06, 07, 08, 22, 23, 24, 25, 26, 27",20,0,0,20 - 100,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,5,2014,2,60,"01, 02, 04, 05, 22, 23",0,0,0,30 - 120 ,0
Jakarta Selatan,Kebayoran Lama,Cipulir,10,2014,2,20,"22, 23",0,0,0,10 - 140 ,0
Jakarta Selatan,Cilandak,Cilandak Barat,"001, 002",2014,2,50,"23, 24, 25, 26, 27",0,0,0,20 - 130,0
Jakarta Selatan,Cilandak,Pondok Labu,"003, 005",2014,2,50,"22, 23, 24, 25, 26",0,0,0,20 - 130 ,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"003, 005, 006, 007, 008, 009, 010",2014,2,140,"01, 02, 03, 04, 05, 06, 07, 08, 22, 23, 24, 25, 26, 27",50,0,0,10 - 200 ,0
Jakarta Pusat,Tanah Abang,Petamburan,"001, 002, 003, 004",2014,2,60,"04, 05, 06, 07, 22, 23             ",70,0,0, 10 - 60,0
Jakarta Pusat,Tanah Abang,Karet Tengsin,7,2014,2,30,"22, 23, 27",0,0,0, 10 - 50,0
Jakarta Barat,Cengkareng,Rawa Buaya,"001, 002",2014,2,110,"04, 05, 06, 07, 22, 23, 24, 25, 26, 27, 28",30,0,0, 5 - 80,0
Jakarta Barat,Cengkareng,Kapuk,"001, 002, 004, 005, 007, 010, 012",2014,2,70,"22, 23, 24, 25, 26, 27, 28",0,0,0, 10 - 80,0
Jakarta Barat,Cengkareng,Cengkareng Timur,1,2014,2,10,22,0,0,0,30 - 50 ,0
Jakarta Barat,Cengkareng,Duri Kosambi,"002, 004, 005, 006, 007, 008, 014",2014,2,70,"04, 05, 06, 23, 24, 25, 26",50,0,0, 10 - 80,0
Jakarta Barat,Grogol Petamburan,Jelambar,"001, 002",2014,2,30,"04, 05, 06",10,0,0,20 - 75 ,0
Jakarta Barat,Grogol Petamburan,Jelambar Baru,10,2014,2,20,"01, 02",10,0,0, 10 - 30,0
Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,"001, 004, 005, 008",2014,2,60,"22, 23, 24, 25, 26, 27",0,0,0,50,0
Jakarta Barat,Kembangan,Kembangan Utara,"001, 002, 003, 004, 005, 006, 010",2014,2,90,"04, 05, 06, 22, 23, 24, 25, 26, 27",20,0,0, 10 - 65,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,5,2014,2,80,"04, 05, 06, 23, 24, 25, 26, 27",20,0,0,5 - 110 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,"001, 002, 003, 004, 006, 007, 008, 009, 010, 011",2014,2,90,"04, 05, 06, 23, 24, 25, 26, 27, 28",30,0,0,10 - 100 ,0
Jakarta Barat,Kalideres,Tegal Alur,"001, 002, 003, 004, 005, 007, 011, 012, 015",2014,2,110,"04, 05, 06, 07, 08, 09, 22, 23, 25, 26, 27",90,0,0,10 - 100 ,0
Jakarta Barat,Kalideres,Semanan,"001, 002, 003, 007",2014,2,30,"04, 05, 06",20,0,0, 10 - 90,0
Jakarta Utara,Penjaringan,Kapuk Muara,"001, 002, 003, 004, 005",2014,2,40,"01, 25, 26, 27                             ",0,0,0, 10 - 80,0
Jakarta Utara,Penjaringan,Penjagalan,"006, 007, 008, 013, 015",2014,2,10,1,0,0,0,0 - 30 ,0
Jakarta Utara,Penjaringan,Kamal Muara,"001, 002",2014,2,20,"01, 02",0,0,0,0 - 10 ,0
Jakarta Utara,Kelapa Gading,Pegangsaan Dua,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 014, 015, 016, 018",2014,2,10,6,0,0,0, 5 - 40,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Timur,"007, 008, 010, 011, 017",2014,2,10,6,0,0,0,20 - 35 ,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,"001, 002, 003, 005, 009, 013, 022",2014,2,20,"06, 07",0,0,0, 5 - 40,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 007, 008",2014,3,80,"01, 02, 03, 04, 06, 07, 16, 29",40,0,0,30 - 200,0
Jakarta Timur,Kramat Jati,Cawang,"001, 002, 003, 005, 008, 012",2014,3,50,"02, 03, 04, 06, 16",0,0,0,30 - 100 ,0
Jakarta Timur,Kramat Jati,Cililitan,"005, 006, 007, 015, 016",2014,3,50,"02, 03, 04, 06,16",20,0,0,10 - 100 ,0
Jakarta Timur,Makasar,Makasar,6,2014,3,10,29,0,0,0, 10 - 20,0
Jakarta Timur,Makasar,Cipinang Melayu,"003, 004, 005, 010, 012",2014,3,20,"12, 29",20,0,0,10 - 200 ,0
Jakarta Timur,Makasar,Pinang Ranti,4,2014,3,10,29,0,0,0,40,0
Jakarta Timur,Makasar,Kebon Pala,1,2014,3,10,29,0,0,0,20,0
Jakarta Selatan,Tebet,Bukit Duri,"010, 011",2014,3,20,"03, 04",150,0,0,20 - 60 ,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"003, 005, 006, 007, 008, 009, 010",2014,3,10, 03,10,0,0, 10 - 30,0
Jakarta Pusat,Tanah Abang,Karet Tengsin,7,2014,3,10,14,0,0,0,20 - 50,0
Jakarta Barat,Cengkareng,Tegal Alur,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 013, 014, 015",2014,3,10,12,10,0,0,15 - 60 ,0
